timestamp,1557793980658,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,True
timestamp,1557793980669,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,True
timestamp,1557793980704,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557793981320,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,SCREEN_INTERACTIVE,isUpdatedSystemApp,False
timestamp,1557793981383,dataType,AppUsageEventEntity,name,빅스비 홈,packageName,com.samsung.android.app.spage,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557793981661,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,True
timestamp,1557793986890,dataType,AppUsageEventEntity,name,시계,packageName,com.sec.android.app.clockpackage,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,True
timestamp,1557793986957,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557793986965,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557793992179,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,SCREEN_NON_INTERACTIVE,isUpdatedSystemApp,False
timestamp,1557793993867,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557793993874,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557794217673,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557794217696,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557794217934,dataType,AppUsageEventEntity,name,BadgeProvider,packageName,com.sec.android.provider.badge,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557794327829,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557794328679,dataType,AppUsageEventEntity,name,차단된 번호 스토리지,packageName,com.android.providers.blockednumber,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557794328680,dataType,AppUsageEventEntity,name,사용자 사전,packageName,com.android.providers.userdictionary,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557794433601,dataType,AppUsageEventEntity,name,Dropsync,packageName,com.ttxapps.dropsync,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557794618541,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557794794846,dataType,AppUsageEventEntity,name,Paco,packageName,com.pacoapp.paco,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557794794848,dataType,AppUsageEventEntity,name,다방,packageName,kr.co.station3.dabang,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557794794852,dataType,AppUsageEventEntity,name,Logger,packageName,iclab.kaist.ac.kr.msband_logger,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557794794853,dataType,AppUsageEventEntity,name,카메라,packageName,com.sec.android.app.camera,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557794945964,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557794999287,dataType,AppUsageEventEntity,name,Samsung DeX,packageName,com.sec.android.desktopmode.uiservice,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557794999530,dataType,AppUsageEventEntity,name,전화,packageName,com.samsung.android.incallui,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557794999537,dataType,AppUsageEventEntity,name,전화,packageName,com.samsung.android.incallui,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557794999592,dataType,AppUsageEventEntity,name,전화,packageName,com.samsung.android.incallui,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
timestamp,1557795001000,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,SCREEN_INTERACTIVE,isUpdatedSystemApp,False
timestamp,1557795001311,dataType,AppUsageEventEntity,name,전화,packageName,com.samsung.android.incallui,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795043306,dataType,AppUsageEventEntity,name,전화,packageName,com.samsung.android.incallui,isSystemApp,True,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795043398,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795043402,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795043881,dataType,AppUsageEventEntity,name,전화,packageName,com.samsung.android.dialer,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795046923,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,False
timestamp,1557795047184,dataType,AppUsageEventEntity,name,안드로이드 시스템,packageName,android,isSystemApp,True,type,KEYGUARD_HIDDEN,isUpdatedSystemApp,False
timestamp,1557795047286,dataType,AppUsageEventEntity,name,Google,packageName,com.google.android.googlequicksearchbox,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795059065,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795059066,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795059066,dataType,AppUsageEventEntity,name,Samsung Music,packageName,com.sec.android.app.music,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795059066,dataType,AppUsageEventEntity,name,Dropsync,packageName,com.ttxapps.dropsync,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795059066,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795059066,dataType,AppUsageEventEntity,name,전화,packageName,com.samsung.android.dialer,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795059066,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795059067,dataType,AppUsageEventEntity,name,카카오톡,packageName,com.kakao.talk,isSystemApp,False,type,NONE,isUpdatedSystemApp,False
timestamp,1557795060712,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795060712,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795060712,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795060712,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,NONE,isUpdatedSystemApp,True
timestamp,1557795064521,dataType,AppUsageEventEntity,name,카톡 프리뷰,packageName,com.taeyoung.jimoon.kakaopreview,isSystemApp,False,type,MOVE_TO_BACKGROUND,isUpdatedSystemApp,False
timestamp,1557795064528,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,USER_INTERACTION,isUpdatedSystemApp,True
timestamp,1557795064569,dataType,AppUsageEventEntity,name,Gmail,packageName,com.google.android.gm,isSystemApp,True,type,MOVE_TO_FOREGROUND,isUpdatedSystemApp,True
timestamp,1557795064694,dataType,AppUsageEventEntity,name,Google Services Framework,packageName,com.google.android.gsf,isSystemApp,True,type,NONE,isUpdatedSystemApp,False
